datetime,precipitation,cloud_cover,sunshine,temperature,relative_humidity,price,nuclear,hydro_run_of_river,biomass,fossil_brown_coal_/_lignite,fossil_hard_coal,fossil_oil,fossil_coal_derived_gas,fossil_gas,geothermal,hydro_water_reservoir,hydro_pumped_storage,others,waste,wind_offshore,wind_onshore,solar,load,residual_load,renewable_share_of_load,renewable_share_of_generation,austria_cbet,belgium_cbet,czech_republic_cbet,denmark_cbet,france_cbet,luxembourg_cbet,netherlands_cbet,norway_cbet,poland_cbet,sweden_cbet,switzerland_cbet,sum_cbet
2023-01-02 23:00:00+00:00,0.0,91.33333333333331,,8.4,80.5,130.01,2458.1,1689.4,4152.8,12825.4,3016.4,306.0,596.2,2593.3,18.2,23.9,30.9,257.3,1123.3,4290.4,17339.3,0.0,42844.8,21215.2,65.4,55.3,-1.637,-1.99,0.514,-0.347,-2.741,-0.377,-3.009,-1.187,0.969,0.615,-0.778,-9.967
2023-01-03 00:00:00+00:00,0.0,95.66666666666669,,7.95,83.25,120.0,2458.4,1702.8,4138.6,12582.6,3005.5,306.0,625.7,2456.0,18.3,44.3,123.9,250.5,1121.3,4227.3,16452.0,0.0,41867.8,21188.5,64.8,54.8,-1.705,-1.71,0.271,-0.106,-0.326,-0.368,-2.74,-1.29,0.877,0.615,-0.472,-6.954
2023-01-03 01:00:00+00:00,0.075,33.333333333333336,,6.975,83.25,118.76,2462.7,1699.8,4110.4,12649.0,2975.5,306.0,596.0,2436.7,18.8,79.4,152.1,242.7,1114.2,3950.1,14769.3,0.0,41778.8,23059.4,60.2,52.9,-1.423,-1.333,0.392,0.007,-0.346,-0.368,-2.427,-1.391,0.686,0.615,-0.378,-5.965
2023-01-03 02:00:00+00:00,0.0,43.5,0.0,6.25,83.75,115.0,2462.7,1682.1,4136.1,12749.3,3080.5,306.0,546.2,2495.5,19.1,19.0,93.8,248.2,1086.4,3853.3,13832.9,0.0,42732.3,25046.1,56.3,51.6,-1.382,-0.348,0.461,-0.157,0.688,-0.374,-1.689,-1.195,0.974,0.615,-0.409,-2.816
2023-01-03 03:00:00+00:00,0.025,59.25,0.0,5.6,86.25,113.63,2464.6,1709.8,4180.8,12752.2,3621.6,306.0,532.0,2620.9,19.0,23.0,94.2,253.7,1096.0,3630.3,12510.4,1.9,44875.4,28732.8,50.3,49.3,-1.871,-0.053,0.246,0.184,1.321,-0.399,-0.947,-0.595,0.597,0.615,-0.778,-1.68
2023-01-03 04:00:00+00:00,0.0,65.5,0.0,5.475,87.25,116.27,2463.7,1674.2,4260.7,12925.5,5193.9,306.0,547.2,3573.0,19.0,70.2,41.9,272.1,1086.6,3219.4,12011.0,2.2,49119.1,33886.5,44.3,45.7,-2.249,0.969,-0.561,1.239,2.143,-0.428,-0.557,0.0,-0.302,0.615,-0.595,0.274
2023-01-03 05:00:00+00:00,0.0,75.0,0.0,5.6,87.0,138.92,2463.7,1678.8,4444.5,12816.0,6398.8,307.5,538.2,4258.5,19.1,31.2,2767.9,281.2,1087.4,2734.4,11474.2,2.8,54148.8,39937.4,38.6,40.7,-1.34,0.456,-0.196,1.799,0.841,-0.483,-0.871,0.126,-0.056,0.615,-0.321,0.57
2023-01-03 06:00:00+00:00,0.0,49.75,0.0,5.225,86.5,159.92,2463.0,1681.5,4596.2,13472.2,7326.5,306.6,562.9,4369.0,19.1,20.6,3343.4,297.8,1079.8,2430.7,11314.5,5.4,57902.8,44152.2,35.5,38.6,-1.002,0.401,-0.571,0.941,2.558,-0.515,-0.246,0.263,-0.366,0.615,-0.084,1.994
2023-01-03 07:00:00+00:00,0.0,59.25,2.0,5.65,83.75,169.17,2463.0,1694.9,4586.5,13455.8,7720.1,302.2,525.9,4392.4,18.8,19.3,5095.7,298.2,1130.2,2784.0,10537.6,1336.6,58827.8,44169.5,36.6,38.2,-1.648,0.702,-0.352,0.11,1.678,-0.515,-0.228,0.0,-0.195,0.276,-0.331,-0.503
2023-01-03 08:00:00+00:00,0.025,50.0,14.25,5.699999999999999,84.0,171.18,2465.1,1690.1,4583.1,13574.3,7921.0,302.2,547.8,4368.4,18.8,22.6,3757.8,298.1,1083.3,3362.2,9608.7,4615.0,59726.4,42140.6,40.9,41.9,-1.476,0.248,0.031,0.364,2.256,-0.516,-0.486,0.0,-0.109,0.0,-0.808,-0.495
2023-01-03 09:00:00+00:00,0.025,49.75,20.0,6.575,79.5,168.57,2463.3,1701.2,4489.8,13561.9,7958.7,302.2,531.9,4367.8,18.7,33.7,3511.3,297.5,1112.9,3976.6,7639.5,8398.1,60448.9,40434.6,44.3,44.4,-1.563,0.433,-0.163,0.349,0.805,-0.523,-0.492,0.0,-0.069,0.0,-0.847,-2.07
2023-01-03 10:00:00+00:00,0.05,90.25,20.75,7.0,79.0,169.49,2463.7,1687.4,4421.5,13485.3,7896.1,302.2,521.4,4302.9,18.7,17.0,2138.9,297.2,1098.5,3838.0,6738.8,10654.4,60949.5,39718.4,45.8,46.6,-2.171,0.957,-0.583,0.489,1.651,-0.515,-0.61,0.028,-0.27,0.0,0.155,-0.869
2023-01-03 11:00:00+00:00,0.05,49.75,27.0,7.65,74.0,164.5,2457.8,1678.3,4416.6,13448.9,7721.7,300.9,505.0,4328.7,18.5,26.4,1856.3,297.4,1113.0,3520.3,7067.4,9543.2,59795.9,39665.0,44.8,46.0,-1.824,1.111,-0.769,0.068,1.841,-0.496,-0.298,0.032,-0.666,0.0,0.303,-0.698
2023-01-03 12:00:00+00:00,0.025,59.25,34.25,7.775,73.0,160.91,2458.3,1710.9,4468.2,13637.9,7736.4,298.4,521.0,4361.3,18.4,25.9,1283.7,297.2,1117.5,4225.8,6858.0,6813.8,58629.2,40731.7,42.0,44.1,-2.108,1.777,-0.613,0.469,1.719,-0.487,-0.25,0.0,-0.528,0.0,0.514,0.493
2023-01-03 13:00:00+00:00,0.0,31.0,38.25,7.85,71.75,163.06,2458.1,1719.6,4578.4,13623.2,7467.7,297.0,525.7,4433.2,18.4,66.6,2446.9,297.2,1131.4,4594.5,6678.4,3346.5,58360.7,43741.3,36.9,40.1,-1.705,1.875,-0.441,0.47,1.96,-0.487,-0.09,0.0,-0.524,0.0,1.029,2.084
2023-01-03 14:00:00+00:00,0.0,65.5,21.0,6.95,76.0,167.73,2457.5,1713.6,4701.4,13785.2,7404.0,296.4,514.1,4485.3,18.5,67.8,3333.8,297.7,1127.5,4866.4,7320.6,359.5,58540.9,45994.5,33.4,37.1,-2.393,-1.489,-0.3,0.387,4.688,-0.493,0.837,0.153,-0.444,0.0,-0.452,0.494
2023-01-03 15:00:00+00:00,0.025,71.75,0.5,6.975,77.0,166.61,2457.7,1720.2,4773.1,13816.5,7216.4,296.4,518.7,4995.3,18.5,561.1,7180.8,297.8,1136.8,4890.3,9327.9,5.3,61256.1,47032.6,35.6,36.9,-2.172,-1.716,-0.426,0.366,1.896,-0.512,0.638,0.0,-0.382,0.0,-0.012,-2.32
2023-01-03 16:00:00+00:00,0.025,75.0,0.0,6.2,80.5,170.72,2458.4,1716.3,4774.3,13600.0,7199.2,296.1,504.2,4937.2,18.6,209.9,5647.0,298.0,1106.6,5679.0,11566.7,1.8,61673.9,44426.4,39.7,40.8,-1.575,-1.288,-0.269,0.71,0.732,-0.511,0.698,0.0,-0.253,0.0,0.683,-1.073
2023-01-03 17:00:00+00:00,0.0,68.5,0.0,5.775,83.75,168.93,2457.9,1706.1,4682.7,13847.0,7102.1,294.5,515.4,4557.9,18.7,93.9,2669.9,298.0,788.3,5875.2,14302.0,2.2,60841.2,40661.8,44.5,45.7,-2.082,0.332,-0.587,1.337,0.695,-0.486,0.083,0.31,-0.508,0.0,0.213,-0.693
2023-01-03 18:00:00+00:00,0.0,74.75,0.0,5.7,86.0,160.99,2459.0,1705.6,4549.1,13679.0,6846.1,294.5,533.1,4335.5,18.8,121.5,1725.5,256.6,753.1,5801.6,17429.9,2.2,57911.9,34678.2,51.8,49.5,-3.134,0.065,-0.794,0.544,-0.817,-0.441,0.019,0.073,-0.782,0.0,-0.639,-5.906
2023-01-03 19:00:00+00:00,0.0,90.5,0.0,6.025,85.0,149.62,2458.5,1711.9,4421.9,13616.5,5636.3,294.5,477.6,3903.5,19.0,46.3,337.7,256.2,751.5,5275.0,20428.6,2.3,54563.9,28858.0,59.1,54.1,-3.211,-0.858,-0.976,-0.602,0.367,-0.388,-0.057,-0.451,-0.982,0.0,-0.786,-7.943
2023-01-03 20:00:00+00:00,0.0,74.66666666666667,,5.45,86.75,130.99,2460.8,1717.1,4286.2,13295.4,3490.6,294.5,476.2,3246.8,19.1,137.9,1063.3,252.3,767.8,5165.9,21741.1,0.0,52690.9,25783.9,63.4,57.2,-3.053,-1.51,-0.814,-0.644,-0.8,-0.383,-0.134,-1.052,-0.709,0.0,-0.79,-9.89
2023-01-03 21:00:00+00:00,0.0,91.66666666666669,,5.275,88.25,114.27,2460.2,1721.5,4234.8,11737.9,3536.9,294.5,482.7,2899.3,19.4,125.1,730.1,220.7,780.1,4893.9,23512.2,0.0,49437.2,21031.1,70.5,60.5,-3.265,-1.609,-0.849,-0.764,-1.286,-0.346,-0.269,-1.398,-0.642,0.0,-0.795,-11.223
